Brand,Screen_Size,RAM,Processor,GPU,Price,,
Dell,14,32,Intel Core i7 6th Gen.,,305,,
Dell,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,558.86,,
Lenovo,12.5,8,Intel Core i5 4th Gen.,Intel HD Graphics 4000,175,,
LG,15.6,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,700,,
Lenovo,14,20,Intel Core i5 10th Gen.,,506.66,,
Dell,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,736.53,,
Microsoft,13.5,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,799,,
HP,14,32,Intel Core i7 12th Gen.,,144.95,,
Asus,14,8,Intel Core i3 11th Gen.,,339,,
Microsoft,12.3,8,Intel Core i5 10th Gen.,,499,,
Dell,15.6,16,Intel Core i7 11th Gen.,NVIDIA T1200,768.99,,
Lenovo,14,16,Intel Core i5 11th Gen.,Intel(R) Iris(R) Xe Graphics,457.99,,
HP,15.6,16,Intel Core i5 11th Gen.,,999.95,,
Lenovo,15.6,8,Intel Core i3 11th Gen.,Intel UHD Graphics,344.99,,
HP,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,899.99,,
Dell,14,32,Intel Core i7 11th Gen.,NVIDIA GeForce MX450,900,,
HP,15.6,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,449.99,,
LG,16,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,999,,
Acer,15.6,4,Intel Core i3 10th Gen.,Intel UHD Graphics,399,,
Lenovo,14,16,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,827.15,,
Apple,13.3,8,Intel Core i7 7th Gen.,Intel HD Graphics,359,,
Microsoft,13.5,8,Intel Core i5 11th Gen.,,844.99,,
HP,15.6,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,699.99,,
Lenovo,15.6,8,Intel Core i3 11th Gen.,Intel UHD Graphics,349.99,,
Panasonic,12,16,Intel Core i5 10th Gen.,,100,,
Dell,12.5,16,Intel Core i5 5th Gen.,Intel HD Graphics,215,,
Acer,16.1,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,549.95,,
Dell,15.6,32,Intel Core i7 8th Gen.,Nvidia Quadro P2000 w/4GB GDDR5,795,,
Dell,13.3,8,Intel Core i5 8th Gen.,Intel UHD Graphics 620,359.99,,
HP,14,8,Intel Core i3 8th Gen.,Intel UHD Graphics,449,,
HP,17,16,Intel Core i7 4th Gen.,NVidia Quadro K3100m 4GB,445,,
Lenovo,16,16,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,689.99,,
Dell,13.3,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,461.97,,
Dell,12.3,8,Intel Core i5 10th Gen.,,519.99,,
MSI,15.6,8,Intel Core i7 8th Gen.,,999.99,,
Dell,14,8,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,999.99,,
HP,17.3,8,Intel Core i3 11th Gen.,Intel UHD Graphics,549.99,,
MSI,17.3,16,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3060,950,,
Acer,15.6,8,Intel Core i5 9th Gen.,NVIDIA GeForce GTX 1650,789,,
Lenovo,12.5,4,Intel Core i5 4th Gen.,Intel HD Graphics 4000,165,,
Dell,13.3,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,879,,
Dell,15.6,16,Intel Core i7 11th Gen.,NVIDIA T1200 Laptop GPU,823.99,,
Lenovo,15.6,8,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,962.06,,
Dell,14,16,Intel Core i7 5th Gen.,Intel HD Graphics 5500,280,,
Lenovo,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,849,,
Dell,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,699.99,,
Lenovo,14,16,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,843.61,,
Dell,14,8,Intel Core i5 11th Gen.,,679,,
Lenovo,14,16,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,930.07,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,Intel UHD Graphics,550,,
Dell,14,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,699.99,,
Dell,15,32,Intel Core i7 10th Gen.,NVIDIA Quadro T1000,604.99,,
Microsoft,13.5,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,785.98,,
Microsoft,13.5,16,Intel Core i5 10th Gen.,Intel HD Graphics 620,499.99,,
MSI,15.6,16,Intel Core i5 10th Gen.,NVIDIA GeForce RTX 3060,900,,
Asus,14,16,Intel Core i5 12th Gen.,,825.25,,
Lenovo,14,16,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,958.06,,
Dell,14,16,Intel Core i5 5th Gen.,Intel HD Graphics 5500,204,,
Dell,15.6,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,521.49,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,,820.39,,
Dell,13,16,Intel Core i7 10th Gen.,INTEL(R) UHD GRAPHICS,506.99,,
LG,16,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,999,,
Dell,15.6,8,Intel Core i5 11th Gen.,Intel UHD Graphics,476,,
Lenovo,14,8,Intel Core i5 4th Gen.,Intel HD Graphics,220,,
Dell,15.6,16,Intel Core i5 13th Gen.,Intel UHD Graphics,799,,
Dell,15.6,32,Intel Core i7 10th Gen.,,649,,
Lenovo,14,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,52.53,,
Lenovo,14,8,Intel Core i5 4th Gen.,Intel HD Graphics,199,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,724,,
HP,14,8,Intel Core i5 10th Gen.,Intel UHD Graphics,499.99,,
Dell,17.3,8,Intel Core i7 10th Gen.,Intel Iris Plus Graphics,679,,
Lenovo,14,8,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,695.77,,
Dell,15.6,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,959,,
Acer,15.6,8,Intel Core i5 10th Gen.,NVIDIA GeForce RTX 3050,699.99,,
HP,15.6,8,Intel Core i7 8th Gen.,,988.88,,
Lenovo,14,16,Intel Core i7 7th Gen.,Intel(R) HD Graphics 620,328.99,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel UHD Graphics,527.86,,
Microsoft,13.5,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,800,,
HP,16,16,Intel Core i7 12th Gen.,Intel Arc A370M,490,,
Ruggon,10.1,8,Intel Core i5 8th Gen.,,800,,
LG,15,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,649.79,,
Dell,14,16,Intel Core i5 11th Gen.,Intel(R) Iris(R) Xe Graphics,353.99,,
Dell,15.6,16,Intel Core i7 12th Gen.,,679.99,,
HP,15.6,8,Intel Core i7 11th Gen.,Intel Iris,649.99,,
Dell,14,32,Intel Core i5 6th Gen.,,310,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,499,,
Microsoft,12.3,4,Intel Core i3 10th Gen.,Intel UHD Graphics,785.95,,
Lenovo,15,16,Intel Core i5 4th Gen.,NVIDIA GeForce GT 730M - 1GB,365,,
Asus,15.6,16,Intel Core i7 9th Gen.,NVIDIA GeForce RTX 2060,899.99,,
Lenovo,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,758,,
HP,17,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,541.99,,
HP,15.6,8,Intel Core i3 12th Gen.,Intel UHD Graphics,305.99,,
HP,14,8,Intel Core i7 8th Gen.,Intel HD Graphics 620,425,,
Dell,14,32,Intel Core i7 6th Gen.,,413,,
Dell,14,8,Intel Core i5 4th Gen.,Intel HD Graphics,175,,
Dell,14,32,Intel Core i5 8th Gen.,Intel UHD Graphics 620,330,,
Dell,15.6,16,Intel Core i7 8th Gen.,AMD Radeon Pro™ WX 2100,355,,
HP,13.3,8,Intel Core i7 6th Gen.,Intel HD 620,397,,
HP,15.6,8,Intel Core i3 11th Gen.,Intel UHD Graphics,439.99,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,724.05,,
Dell,16,8,Intel Core i5 13th Gen.,Intel(R) Iris(R) Xe Graphics,699.99,,
Dell,14,4,Intel Core i5 4th Gen.,Intel Graphics Family,200,,
Dell,14,8,Intel Core i5 5th Gen.,Intel HD Graphics 5500,199,,
Microsoft,13.5,16,Intel Core i7 10th Gen.,Intel Iris Xe Graphics,899.99,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,284.98,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,724.09,,
HP,15.6,32,Intel Core i7 8th Gen.,Intel HD Graphics 620,455,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,Intel UHD Graphics,769.98,,
MSI,17.3,16,Intel Core i7 8th Gen.,nVIDIA GTX 1050 4GB,849.99,,
Dell,17.3,32,Intel Core i7 9th Gen.,NVIDIA Quadro RTX 3000,699,,
Dell,15.6,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,981.74,,
HP,15,16,Intel Core i5 4th Gen.,Intel HD Graphics 5500,265,,
Microsoft,13.5,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,800,,
Lenovo,12.5,8,Intel Core i5 4th Gen.,Intel HD Graphics 4000,175,,
HP,15.6,8,Intel Core i5 11th Gen.,,525.46,,
Dell,15.6,8,AMD Ryzen 7 5000 Series,NVIDIA GeForce RTX 3050 Ti,849.89,,
Gateway,15.6,4,AMD Ryzen 3 3000 Series,AMD Radeon Graphics,220,,
HP,15.6,16,Intel Core i7 11th Gen.,,949.8,,
Microsoft,13.5,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,499.99,,
Asus,15.6,8,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050,850,,
Dell,14,8,Intel Core i5 10th Gen.,Intel UHD Graphics,449,,
HP,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,500,,
HP,14,32,Intel Core i7 6th Gen.,Intel HD 520,325,,
Samsung,15.6,256,Intel Core i5 11th Gen.,,769.89,,
Lenovo,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,821,,
HP,15.6,16,Intel Core i3 4th Gen.,Intel HD Graphics 4600,335,,
Lenovo,14,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,917.99,,
Lenovo,13.3,16,Intel Core i7 8th Gen.,Intel HD Graphics 620,150,,
HP,15,8,Intel Core i5 4th Gen.,Intel HD Graphics 5500,245,,
Gigabyte,13.9,16,Intel Core i7 6th Gen.,nvidia geforce gtx 970m,999.99,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,,549.99,,
HP,15,8,Intel Core i5 4th Gen.,Intel HD Graphics 5500,225,,
Dell,17.3,16,Intel Core i7 12th Gen.,Intel UHD Graphics,549.99,,
Asus,16,8,Intel Core i5 12th Gen.,Intel UHD Graphics,549.49,,
Dell,15.6,8,Intel Core i5 8th Gen.,,700,,
HP,15.6,16,Intel Core i7 7th Gen.,AMD Radeon Pro WX 3100,440,,
Dell,14,16,Intel Core i7 8th Gen.,Intel UHD Graphics 620,335,,
Lenovo,14,12,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,900,,
Dell,14,16,Intel Core i7 8th Gen.,AMD Radeon RX 540 4GB GDDR5,249.99,,
HP,15.6,16,Intel Core i5 12th Gen.,Intel(R) UHD Graphics,563.99,,
HP,14,16,Intel Core i7 6th Gen.,Intel HD 520,425,,
Lenovo,15.6,16,Intel Core i7 10th Gen.,,699,,
Dell,14,32,Intel Core i5 6th Gen.,,290,,
HP,17.3,16,Intel Core i5 12th Gen.,NVIDIA GeForce MX550,759.99,,
HP,15.6,4,Intel Core i3 8th Gen.,,625,,
MSI,15.6,8,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050,649,,
HP,14,32,Intel Core i5 8th Gen.,AMD Radeon RX 540,445,,
HP,14,8,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,644.49,,
Dell,13,16,Intel Core i7 10th Gen.,Intel(R) Iris(R) Plus Graphics,460.99,,
MSI,15.6,8,Intel Core i7 7th Gen.,,116.99,,
Dell,14,16,Intel Core i7 8th Gen.,,759.18,,
Lenovo,15.6,16,Intel Core i7 11th Gen.,,835.66,,
HP,15.6,8,Intel Core i3 4th Gen.,Intel HD Graphics 4600,310,,
Dell,15.6,16,Intel Core i5 11th Gen.,Intel UHD Graphics,799,,
LG,16,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,849.99,,
Lenovo,15.6,8,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,978.57,,
Acer,17.3,8,Intel Core i5 12th Gen.,NVIDIA GeForce RTX 3050,900,,
HP,14,8,Intel Core i5 6th Gen.,,418.51,,
Asus,15.6,8,Intel Core i3 10th Gen.,Intel UHD Graphics,418.88,,
Dell,13,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,0,,
Dell,14,16,Intel Core i5 12th Gen.,Intel(R) Iris(R) Xe Graphics,611.99,,
Dell,14,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,899.99,,
Dell,15.6,32,Intel Core i5 7th Gen.,Nvidia Quadro M620 with 2GB GDDR5,355,,
HP,13.3,16,Intel Core i5 6th Gen.,Intel HD 520,325,,
Microsoft,12.3,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,899,,
Dell,12.3,8,Intel Core i5 10th Gen.,,474.99,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel HD Graphics,568.07,,
Dell,14,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,433.75,,
HP,15.6,8,Intel Core i3 4th Gen.,Intel HD Graphics 4600,540,,
Dell,13.3,8,Intel Core i7 8th Gen.,Intel UHD Graphics,613,,
Acer,13.5,8,Intel Core i3 8th Gen.,Intel UHD Graphics 620,297.49,,
Dell,15.6,16,Intel Core i7 11th Gen.,NVIDIA T600,799,,
Dell,15.6,8,Intel Core i5 11th Gen.,Intel UHD Graphics,393,,
HP,14,16,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,912.99,,
Dell,15,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,779.99,,
HP,15.6,16,Intel Core i7 7th Gen.,AMD Radeon Pro WX 3100,465,,
Asus,15.6,8,Intel Core i3 11th Gen.,Intel UHD Graphics,350,,
Microsoft,13.5,8,Intel Core i5 10th Gen.,,147.99,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel UHD Graphics,699.99,,
HP,14,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,451.99,,
Dell,15,16,Intel Core i5 12th Gen.,Intel(R) UHD Graphics,601.99,,
Dell,14,16,Intel Core i7 6th Gen.,,275,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,724.11,,
Dell,13.3,8,Intel Core i5 11th Gen.,Intel HD Graphics,449,,
Lenovo,15.6,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,859.99,,
Dell,14,32,Intel Core i7 11th Gen.,Intel Graphics,880,,
Dell,15.6,32,Intel Core i7 11th Gen.,NVIDIA GeForce RTX 3050,991.83,,
HP,15.6,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,527.22,,
Dell,14,8,Intel Core i5 8th Gen.,Intel UHD Graphics 620,689.99,,
HP,14,8,Intel Core i5 6th Gen.,Intel HD Graphics 520,124.5,,
Dell,14,8,Intel Core i3 11th Gen.,Intel UHD Graphics,329,,
MSI,15.6,8,Intel Core i7 8th Gen.,nVIDIA GTX 1050Ti 4GB,899.99,,
HP,17.3,4,Intel Core i5 4th Gen.,,539,,
Dell,13.3,8,Intel Core i5 10th Gen.,Intel UHD Graphics,469,,
Apple,15.4,16,Intel Core i7 7th Gen.,,539,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,Intel UHD Graphics,475,,
Dell,15.6,16,Intel Core i7 9th Gen.,NVIDIA Quadro T1000,489.99,,
Dell,14,4,Intel Core i5 4th Gen.,Intel Graphics Family,170,,
Dell,15.6,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,985.79,,
Microsoft,13,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,980.49,,
MSI,14,8,Intel Core i3 10th Gen.,Intel UHD Graphics,503.34,,
Lenovo,14,16,Intel Core i7 8th Gen.,Intel UHD Graphics 620,89,,
Dell,14,32,Intel Core i5 6th Gen.,,270,,
Dell,14,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,433.75,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel HD Graphics,568.07,,
LG,17,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,900,,
HP,13.3,16,Intel Core i7 8th Gen.,Intel UHD Graphics,525,,
Lenovo,14,8,Intel Core i5 4th Gen.,Intel HD Graphics,175,,
HP,14,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,767.99,,
Lenovo,14,16,Intel Core i7 11th Gen.,NVIDIA Quadro T500,949.99,,
HP,14,4,Intel Core i3 7th Gen.,,378.99,,
Microsoft,13.5,16,Intel Core i7 10th Gen.,Intel Iris Plus Graphics,599.99,,
Dell,14,16,Intel Core i5 11th Gen.,Integrated Graphics,899.91,,
Microsoft,13.3,8,Intel Core i5 10th Gen.,Iris Plus Graphics,569.99,,
Dell,15.6,32,Intel Core i7 11th Gen.,NVIDIA RTX A2000,921.99,,
Lenovo,14,8,Intel Core i5 10th Gen.,,605.27,,
Dell,15.6,8,Intel Core i7 4th Gen.,AMD Radeon HD 8790M 2GB,295,,
Dell,14,8,Intel Core i5 6th Gen.,Intel HD Graphics 520,500,,
HP,14.1,4,Intel Core i3 11th Gen.,Intel UHD Graphics,259.99,,
Dell,15.6,32,Intel Core i7 8th Gen.,AMD Radeon Pro™ WX 2100,405,,
Microsoft,13.5,8GB,Intel Core i5 8th Gen.,Intel UHD Graphics 620,965.8,,
Dell,13.3,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,471.02,,
Dell,14,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,799.99,,
Acer,13.5,8,Intel Core i5 8th Gen.,Intel UHD Graphics 620,785.98,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,Intel UHD Graphics,769.98,,
MSI,15.6,8,Intel Core i5 10th Gen.,NVIDIA GeForce GTX 1650,643.99,,
Acer,14,8,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,875,,
Lenovo,15.6,16,Intel Core i7 11th Gen.,NVIDIA GeForce MX450,995,,
Dell,14,32,Intel Core i7 8th Gen.,,981.59,,
HP,15.6,16,Intel Core i7 8th Gen.,,500,,
Microsoft,10.5,4,Intel Core i3 10th Gen.,,464.99,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel HD Graphics,596.1,,
Dell,14,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,433.75,,
Microsoft,13.5,8,Intel Core i5 10th Gen.,Intel Iris Plus Graphics,197.99,,
Lenovo,14,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,979.99,,
Dell,14,16,Intel Core i5 12th Gen.,,749.99,,
Dell,15.6,8,Intel Core i5 9th Gen.,,999,,
Dell,13.3,16,Intel Core i7 8th Gen.,,648.79,,
Dell,15.6,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,749.99,,
Dell,15.6,16,Intel Core i9 11th Gen.,NVIDIA GeForce RTX 3050 Ti,960.36,,
HP,14,16,Intel Core i5 12th Gen.,Intel(R) Iris(R) Xe Graphics,671.99,,
Dell,14,8,Intel Core i3 11th Gen.,Intel HD Graphics,599.99,,
Lenovo,15.6,4,Intel Core i3 8th Gen.,,527.89,,
Microsoft,13.5,8,Intel Core i5 12th Gen.,,889.99,,
HP,14,16,Intel Core i7 8th Gen.,Intel HD Graphics 620,465,,
HP,15.6,8,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,500,,
MSI,15.6,8,Intel Core i5 11th Gen.,NVIDIA GeForce RTX 3050,799,,
Dell,14,8,Intel Core i5 8th Gen.,Intel UHD Graphics,398,,
Microsoft,12.4,8,Intel Core i5 10th Gen.,Intel UHD Graphics,494.99,,
Dell,13.3,16,Intel Core i7 8th Gen.,,648.79,,
Dell,13,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,907.99,,
Dell,14,16,Intel Core i7 8th Gen.,,759.18,,
Dell,17.3,32,Intel Core i7 9th Gen.,NVIDIA Quadro RTX 3000,649,,
HP,15.6,"8GB,",Intel Core i5 8th Gen.,,729.99,,
Dell,15.6,32,Intel Core i7 10th Gen.,NVIDIA Quadro P620,657.06,,
Lenovo,15.6,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,799,,
Dell,17,32,Intel Core i7 6th Gen.,AMD Radeon Pro WX 4130 w/2GB GDDR5,595,,
Lenovo,15.6,4,Intel Core i3 11th Gen.,Intel UHD Graphics,388,,
Dell,14,8,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,759,,
Dell,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,531.49,,
Dell,15.55,16,Intel Core i5 12th Gen.,NVIDIA T600 Laptop GPU,611.99,,
Dell,15.6,32,Intel Core i7 8th Gen.,AMD Radeon Pro™ WX 2100,385,,
Lenovo,14,8,Intel Core i7 8th Gen.,Intel UHD Graphics 620,979,,
HP,14,32,Intel Core i7 12th Gen.,,807.99,,
Dell,16,16,Intel Core i7 12th Gen.,NVIDIA GeForce RTX 3050,642.42,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,805.98,,
Lenovo,13.3,16,Intel Core i7 11th Gen.,,939.06,,
HP,17,16,Intel Core i7 4th Gen.,NVidia Quadro K3100m 4GB,465,,
Dell,14,32,Intel Core i5 6th Gen.,,290,,
Dell,14,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,599.99,,
Acer,14,8,Intel Core i5 8th Gen.,Intel UHD Graphics 620,629.99,,
Dell,13.3,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,688.98,,
Dell,13.3,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,582.77,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel HD Graphics,590.28,,
Dell,14,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,456.84,,
Dell,15.6,32,Intel Core i7 11th Gen.,NVIDIA RTX A2000,899,,
Dell,15.6,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,900.79,,
Dell,15,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,749.99,,
Dell,15.6,32,Intel Core i7 6th Gen.,NVidia Quadro M1200M 4GB,650,,
Dell,14,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,999,,
Dell,14,8,Intel Core i3 8th Gen.,Intel UHD Graphics 620,29.6,,
Dell,15.6,8,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,929.99,,
HP,17,32,Intel Core i7 4th Gen.,NVidia Quadro K3100m 4GB,495,,
Dell,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,599.99,,
Dell,13,16,Intel Core i5 11th Gen.,Integrated Graphics,585.28,,
Asus,14,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,129.39,,
Lenovo,14,8,AMD Ryzen 5 7000 Series,AMD Radeon Graphics,803.98,,
HP,15.6,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,999.99,,
Microsoft,12.3,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,749.99,,
Dell,15.6,16,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,328,,
Asus,17.3,8,Intel Core i5 10th Gen.,Intel UHD Graphics,619.99,,
Microsoft,13.5,8,Intel Core i5 10th Gen.,,820,,
Microsoft,12.3,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,929.99,,
Dell,15.6,16,Intel Core i7 4th Gen.,AMD Radeon HD 8790M 2GB,299,,
Samsung,13.3,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,749.97,,
Dell,14,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,999.99,,
Acer,13.5,4,Intel Core i3 8th Gen.,,349.99,,
Samsung,13.3,8,Intel Core i5 10th Gen.,Intel UHD Graphics 620,749,,
LG,17,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,899,,
Dell,16,32,Intel Core i9 13th Gen.,NVIDIA GeForce RTX 4070,653.95,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,805.98,,
LG,16,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,725,,
Microsoft,10.5,8,Intel Core i3 10th Gen.,Intel UHD Graphics 615,659.98,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,529.99,,
Dell,14,16,Intel Core i7 12th Gen.,,863.86,,
Acer,15.6,8,Intel Core i5 10th Gen.,NVIDIA GeForce RTX 3050,648.88,,
Dell,15.6,8,Intel Core i5 10th Gen.,Intel HD Graphics,592.62,,
Dell,14,16,Intel Core i5 12th Gen.,Intel Iris Xe Graphics,456.84,,
Dell,16,16,Intel Core i7 12th Gen.,NVIDIA RTX A2000,385.08,,
Asus,15.6,8,Intel Core i3 10th Gen.,Intel UHD Graphics,399.99,,
Dell,15.6,8,Intel Core i7 4th Gen.,AMD FirePro W4170M with 2GB GDDR5,265,,
Dell,14,16,Intel Core i5 10th Gen.,Intel UHD Graphics,791.61,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,549.99,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,434.49,,
Dell,16,16,Intel Core i7 13th Gen.,NVIDIA GeForce MX550,903.99,,
Asus,15.6,8,Intel Core i3 11th Gen.,Intel UHD Graphics,549.99,,
Dell,13.3,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,582.77,,
Dell,14,8,Intel Core i7 8th Gen.,Intel UHD Graphics 620,315,,
Lenovo,13.3,8,Intel Core i3 11th Gen.,Intel UHD Graphics,603.28,,
LG,16,16,Intel Core i7 13th Gen.,Intel Iris Xe Graphics,39.49,,
Dell,15.6,8,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,874.48,,
HP,15.6,16,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,879.99,,
HP,17,8,Intel Core i5 4th Gen.,NVIDIA Quadro K610M 1GB GDDR5,375,,
Samsung,15.6,8,Intel Core i5 11th Gen.,Intel Iris Xe MAX Graphics,639.96,,
Lenovo,14,8,Intel Core i3 4th Gen.,Intel HD Graphics 5500,185,,
Lenovo,13.3,8,Intel Core i5 8th Gen.,,685,,
Dell,15.6,16,Intel Core i5 7th Gen.,,656.59,,
Samsung,13,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,671.99,,
Dell,14,8,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,917.02,,
Asus,15.6,8,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,794.78,,
Acer,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,724.02,,
Dell,13.3,16,Intel Core i7 12th Gen.,Intel Iris Xe Graphics,800,,
Dell,14,16,Intel Core i7 12th Gen.,Intel(R) Iris(R) Xe Graphics,671.99,,
MSI,14,16,Intel Core i7 11th Gen.,Nvidia GTX 1650 TI 4GB,999.99,,
Lenovo,15.6,8,Intel Core i5 13th Gen.,Intel Iris Xe Graphics,863.98,,
Microsoft,12.4,8,Intel Core i5 11th Gen.,Intel Iris Xe Graphics,529.99,,
Dell,14,16,Intel Core i7 11th Gen.,Intel Iris Xe Graphics,849.15,,
